sample,subsid,pid,name,id,completed,user_last_section,ip,date,time_in,time_out,user_browser,user_setid_dce1,user_language,user_combo,IMP_Order,DCE_pg1,DCE_least1,DCE_most1,DCE_pg2,DCE_least2,DCE_most2,DCE_pg3,DCE_least3,DCE_most3,DCE_pg4,DCE_least4,DCE_most4,DCE_pg5,DCE_least5,DCE_most5,DCE_pg6,DCE_least6,DCE_most6,DCE_pg7,DCE_least7,DCE_most7,DCE_pg8,DCE_least8,DCE_most8,DCE_pg9,DCE_least9,DCE_most9,DCE_pg10,DCE_least10,DCE_most10,DCEclick_1,DCEclick_2,DCEclick_3,DCEclick_4,DCEclick_5,DCEclick_6,DCEclick_7,DCEclick_8,DCEclick_9,DCEclick_10,ocean_days,rec_swim,rec_boat,rec_surf,rec_scuba,rec_powerboat,rec_recfish,rec_sightsee,rec_none,rec_other,rec_specify,jobs_comfish,jobs_aquaculture,jobs_firstnations,jobs_tourism,jobs_transport,jobs_port,jobs_govt,jobs_none,jobs_other,jobs_specify,seafood_eat,foodprovision_general,foodprovision_xx,aboriginalneeds_general,aboriginalneeds_xx,nonfood_general,nonfood_xx,carbonstorage_general,carbonstorage_xx,coastalprotection_general,coastalprotection_xx,coastallivelihood_general,coastallivelihood_xx,tourismrec_general,tourismrec_xx,icons_general,icons_xx,cleanwater_general,cleanwater_xx,biodiversity_general,biodiversity_xx,demoone_gender,demoone_education,demotwo_livedCanada,demotwo_fsa,envr_org,envr_protest,political_party,demothree_income,demothree_householdsize,demothree_age,comments
BC,410136790,,English10746,10746,y,hco_thankyou.php,,05/03/2014,1:54:03,2:01:26,Mozilla/5.0 (Windows NT 5.1; rv:27.0) Gecko/20100101 Firefox/27.0,,English,138,12345,7,7,9,3,8,5,2,2,1,10,7,1,6,7,6,1,7,1,4,2,6,5,2,9,9,7,9,8,8,9,,,,,,,,,,,lessthan5,,,,,,,,1,,,,,,,,,,1,,,1to2month,5,,1,,3,,4,,5,,4,,3,,4,,5,,4,,male,somepost,morethan20,V3W,no,no,liberal,6,2,55to64,Gravely disappointed in recent government cut backs to oceanic research/ monitoring.
MR,410056226,,English10747,10747,y,hco_thankyou.php,,05/03/2014,1:55:35,2:02:03,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.146 Safari/537.36",,English,139,54321,6,2,6,4,2,6,7,4,5,9,2,9,3,3,5,10,4,1,8,3,9,2,2,9,5,2,6,1,3,5,,,,,,,,,,,50to100,1,,,,,1,1,,,,,,,,,,,1,,,atleast1wk,5,,3,,4,,4,,5,,5,,5,,5,,5,,5,,female,college,morethan20,B0K,no,no,dontknow,3,2,45to54,
PR,410056477,,English10748,10748,y,hco_thankyou.php,,05/03/2014,1:55:59,2:03:51,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Win64; x64; Trident/5.0; BOIE9;ENCA),,English,140,12345,2,2,9,1,10,5,3,4,5,6,2,6,7,4,9,4,2,5,9,2,9,10,4,7,5,2,9,8,3,9,,,,,,,,,,,10to29,1,,,,,,,,,,,,,,,,,1,,,7to11yr,3,,2,,3,,3,,3,,3,,3,,3,,4,,4,,male,college,morethan20,s0k,no,no,dontknow,5,2,55to64,
ON,410169032,,English10749,10749,y,hco_thankyou.php,,05/03/2014,1:56:19,2:10:14,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/6.0; VER#8D#80837578836745484874484852; MATBJS),,English,141,54321,8,3,9,9,3,9,6,3,8,5,2,5,2,2,9,7,7,5,4,2,5,3,3,5,10,7,10,1,3,5,,,,,,,,,,,none,,,,,,,,1,,,,,,,,,,1,,,3month,4,,4,,3,,5,,5,,4,,4,,5,,5,,5,,,bachelors,morethan20,N1G,yes,yes,noparty,3,1,65plus,
BC,410326346,,English10750,10750,y,hco_thankyou.php,,05/03/2014,1:57:15,2:07:40,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; GTB7.5; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729),,English,142,12345,9,3,9,8,3,9,10,1,10,2,1,9,6,3,8,4,1,5,3,3,8,5,6,9,1,1,10,7,7,9,,,,,,,,,,,lessthan5,,,,,,,,1,,,,,,,,,,1,,,atleast1wk,5,,5,,1,,5,,5,,5,,3,,5,,5,,5,,female,bachelors,morethan20,v3j,yes,yes,NDP,4,1,45to54,
BC,410326211,,English10751,10751,,hco_intro.php,,05/03/2014,1:59:57,,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; msn OptimizedIE8;ENCA; rv:11.0) like Gecko,,English,143,54321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ON,410247075,,English10752,10752,y,hco_thankyou.php,,05/03/2014,2:01:08,2:10:23,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_1) AppleWebKit/537.73.11 (KHTML, like Gecko) Version/7.0.1 Safari/537.73.11",,English,144,12345,1,3,1,2,8,1,9,7,9,8,3,1,5,5,6,10,7,1,7,7,9,4,4,1,3,3,10,6,3,6,,,,,,,,,,,10to29,,,,,,,,1,,,,,,,,,,1,,,atleast1wk,5,,5,,3,,4,,4,,5,,5,,5,,5,,5,,male,bachelors,morethan20,K1B,no,no,noparty,6,2,65plus,
BC,410271707,,English10753,10753,y,hco_thankyou.php,,05/03/2014,2:04:48,2:24:21,"Mozilla/5.0 (iPad; CPU OS 7_0_4 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11B554a Safari/9537.53",,English,145,54321,2,2,9,8,3,8,1,3,5,9,3,9,10,6,4,5,6,9,4,6,4,7,7,9,3,3,8,6,3,8,,,,,,,,checked,,,lessthan5,,,,,,,,1,,,,,,,,,,1,,,1to2month,4,,2,,2,,3,,5,,4,,4,,4,,5,,4,,female,HS,morethan20,V9a,no,no,noresponse,3,4,45to54,
PR,410105293,,English10754,10754,y,hco_thankyou.php,,05/03/2014,2:06:21,2:13:40,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; FunWebProducts; BOIE9;ENCA; rv:11.0) like Gecko,,English,146,12345,1,3,1,10,10,6,6,2,6,2,2,9,7,4,7,9,2,9,3,4,8,5,2,6,4,2,6,8,3,6,,,,,,,,,,,none,,,,,,,,1,,,,,,,,,,1,,,7to11yr,3,,3,,3,,3,,3,,4,,4,,4,,4,,4,,male,HS,morethan20,T7Y,no,no,CPC,9,2,65plus,na
BC,410111990,,English10755,10755,y,hco_thankyou.php,,05/03/2014,2:11:10,2:21:18,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0; BO1IE8_v1;ENUS),,English,147,54321,1,7,10,4,2,4,5,2,9,3,3,10,8,3,9,10,7,10,7,7,9,6,2,8,9,2,9,2,2,10,,,,,,,,,,,morethan100,,,,,1,1,,,,,,,,,,,,1,,,3month,5,,4,,5,,4,,5,,5,,5,,5,,5,,5,,male,bachelors,morethan20,V9B,yes,no,CPC,7,2,45to54,none
BC,410342421,,English10756,10756,y,hco_thankyou.php,,05/03/2014,2:11:16,2:23:19,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.146 Safari/537.36",,English,148,12345,10,6,1,6,2,3,5,2,5,3,8,3,4,2,1,9,2,3,7,8,5,8,6,1,2,2,1,1,7,1,,,checked,,,,,,,,lessthan5,,,,,,,,1,,,,,,,,,,1,,,3month,4,,1,,5,,5,,5,,3,,4,,5,,4,,4,,male,college,morethan20,v1l,no,no,CPC,4,4,55to64,Your question that delt with political parties. I entered the Conservitive party because it was the one whos policies I agree with the most like the question asked. However I do not aline myself with any party I I take each issue as it arises and deal with it in what I feel is a fair manner. Sometimes agreeing with one party the next a different one. So I dont aline myself with any one party but I agree with the Conservitive party more often than any other party so I think this was a stricktly political question and dont think it has any purpose being in a survey about ocean health.
BC,410051954,,English10757,10757,y,hco_thankyou.php,,05/03/2014,2:13:13,2:18:43,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.146 Safari/537.36",,English,149,54321,2,8,9,1,3,1,3,3,4,6,3,8,7,7,9,4,6,4,9,7,9,10,7,1,5,6,9,8,6,9,,,,,,,,,,,lessthan5,1,,,,,,1,,,,,,,,,,,1,,,7to11yr,5,,5,,4,,5,,5,,4,,4,,5,,5,,4,,male,college,morethan20,V2P,yes,yes,green,4,3,55to64,
BC,410040627,,English10759,10759,y,hco_thankyou.php,,05/03/2014,2:15:39,2:34:46,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36",,English,151,54321,9,7,9,8,1,9,10,1,6,2,8,10,6,7,6,4,1,5,3,3,10,5,2,9,1,3,5,7,8,9,,,,,,,,,,,none,,,,,,,,1,,,,,,,,,,1,,,Never,2,,4,,5,,5,,4,,4,,4,,3,,4,,3,,male,somepost,morethan20,V1Y2S6,no,dontknow,noparty,2,one,65plus,
PR,410127184,,English10758,10758,y,hco_thankyou.php,,05/03/2014,2:14:50,2:22:46,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,,English,150,12345,8,3,9,9,3,9,6,3,6,5,2,9,2,2,9,7,4,9,4,2,1,3,3,10,10,7,1,1,3,1,,,,,,,,,,,none,,,,,,,,1,,,,,,,,,,1,,,3month,4,,3,,3,,3,,4,,4,,4,,4,,4,,4,,male,bachelors,morethan20,r2y,no,no,liberal,4,1,65plus,none
BC,410273952,,English10760,10760,y,hco_thankyou.php,,05/03/2014,2:17:34,2:33:37,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0,,English,152,12345,1,7,1,10,7,6,5,2,9,9,7,9,4,2,4,6,7,6,7,7,9,8,3,9,3,3,4,2,2,9,checked,,,,,,,,,,lessthan5,,,,,,,1,,,,,,,,,,,1,,,3month,5,,4,,3,,5,,5,,5,,3,,5,,5,,5,,male,college,morethan20,V3W,no,yes,green,3,2,65plus,I care about our mother earth very much. The Governments at all levels must take appropriate action to see that none of our natural resources are misused or abused in any way!
ON,410100354,,English10761,10761,y,hco_thankyou.php,,05/03/2014,2:18:18,2:27:39,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.146 Safari/537.36",,English,153,54321,1,3,5,2,2,9,9,2,9,8,3,9,5,10,9,10,10,6,7,8,9,4,2,6,3,3,5,6,2,6,,,,,,,,,,,5to9,1,1,,,1,,,,,,,,,,,,,1,,,3month,5,,4,,5,,5,,5,,5,,5,,5,,5,,5,,female,bachelors,morethan20,N0H,no,yes,green,4,1,65plus,
BC,410328218,,English10762,10762,y,hco_thankyou.php,,05/03/2014,2:18:45,2:34:21,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_0_4 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11B554a Safari/9537.53",,English,154,12345,2,10,9,8,3,6,1,3,5,9,3,9,10,10,6,5,2,6,4,4,5,7,4,7,3,10,5,6,2,6,,,checked,,,,,,,,10to29,1,,,,,,1,,,,,,,,,,,1,,,1to2month,4,,4,,2,,4,,5,,5,,4,,4,,5,,5,,male,HS,morethan20,V4p,no,no,liberal,5,2,65plus,
BC,410225754,,English10763,10763,,hco_intro.php,,05/03/2014,2:21:00,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0,,English,155,54321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BC,410328472,,English10764,10764,y,hco_thankyou.php,,05/03/2014,2:27:45,2:39:42,"Mozilla/5.0 (iPad; CPU OS 7_0_6 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11B651 Safari/9537.53",,English,156,12345,1,7,10,4,2,6,5,2,6,3,8,10,8,3,1,10,7,10,7,7,5,6,7,6,9,7,4,2,2,10,,,,,,,,,,,morethan100,,,,,,,1,,,,,,,,,,,1,,,atleast1wk,5,,5,,5,,5,,5,,5,,4,,5,,5,,5,,female,college,morethan20,V8s,yes,no,noresponse,2,,65plus,
MR,410338367,,English10765,10765,y,hco_thankyou.php,,05/03/2014,2:28:25,2:43:42,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36",,English,157,54321,10,7,10,6,3,6,5,10,6,3,3,8,4,4,6,9,3,9,7,7,8,8,3,6,2,2,10,1,3,10,,,,,,,,,,,morethan100,1,,,,,,,,,,,,,,,,,1,,,Never,4,,5,,4,,4,,5,,5,,5,,5,,5,,5,,female,college,morethan20,b0j,yes,no,noresponse,1,,55to64,
BC,410274959,,English10766,10766,y,hco_thankyou.php,,05/03/2014,2:28:33,2:37:30,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.59.10 (KHTML, like Gecko) Version/5.1.9 Safari/534.59.10",,English,158,12345,2,2,9,1,7,10,3,3,4,6,2,8,7,7,9,4,2,4,9,7,9,10,7,10,5,2,9,8,3,9,,,,,,,,,,,none,,1,,,,,,,,,,,,,,,,1,,,3to6yr,5,,3,,5,,5,,5,,4,,4,,5,,5,,5,,male,somepost,morethan20,V1N,yes,no,NDP,5,1,65plus,
PR,410344691,,English10767,10767,y,hco_thankyou.php,,05/03/2014,2:38:54,2:47:55,Mozilla/5.0 (Windows NT 6.1; rv:27.0) Gecko/20100101 Firefox/27.0,,English,159,54321,8,3,9,9,4,9,6,3,6,5,2,9,2,8,1,7,8,9,4,4,1,3,3,10,10,4,1,1,3,1,,,,,,,,,,,none,1,,,,,,,,,,,,,,,,,1,,,1to2month,5,,2,,2,,3,,2,,3,,5,,4,,5,,4,,male,HS,morethan20,T9C,no,no,dontknow,4,2,55to64,
MR,410130154,,English10768,10768,y,hco_thankyou.php,,05/03/2014,2:44:22,2:52:09,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,,English,160,12345,9,2,9,8,3,0,10,4,10,2,2,0,6,2,0,4,2,5,3,4,10,5,2,10,1,3,10,7,7,5,,,,,,,,checked,checked,checked,dontknow,,,,,,,,1,,,,,,,,,,1,,,1to2month,4,,2,,3,,4,,4,,3,,4,,4,,5,,4,,male,HS,morethan20,B1N,yes,no,green,3,1,65plus,
BC,410331170,,English10769,10769,y,hco_thankyou.php,,05/03/2014,2:46:19,2:52:28,Mozilla/5.0 (Windows NT 6.3; Win64; x64; Trident/7.0; VER#9C#80837570876745484975484856; MATBJS; rv:11.0) like Gecko,,English,161,54321,1,3,5,10,4,6,5,2,6,9,2,9,4,2,6,6,2,6,7,4,9,8,3,6,3,3,5,2,2,9,,,,,,,,,,,50to100,,,,,,,,1,,,,,,,,,,1,,,atleast1wk,5,,3,,5,,5,,5,,5,,5,,5,,5,,5,,female,bachelors,morethan20,V7E,no,no,liberal,5,2,55to64,
ON,410225719,,English10770,10770,y,hco_thankyou.php,,05/03/2014,2:50:07,3:07:13,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; GTB7.5; .NET CLR 1.0.3705; .NET CLR 1.1.4322; Media Center PC 4.0; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; BRI/1; AskTbORJ/5.15.23.36191; McAfee),,English,162,12345,1,3,1,2,10,9,9,3,9,8,3,9,5,10,5,10,7,0,7,7,5,6,3,6,3,3,5,4,4,6,checked,,,,,,,,,,none,1,,,,1,,,,,,,,,,,,,1,,,7to11yr,4,,5,,5,,5,,5,,5,,4,,5,,5,,5,,female,HS,morethan20,n8h,no,no,noparty,2,1,65plus,Fresh clean water and ocean environment must be protected and will play a large part to the health of the people now living and those that come after.
BC,410273329,,English10771,10771,y,hco_thankyou.php,,05/03/2014,2:59:41,3:11:59,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; GTB7.5; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; .NET4.0C; .NET4.0E),,English,163,54321,8,3,9,3,3,8,10,7,1,1,3,1,6,3,6,2,2,9,5,2,9,9,3,9,4,2,6,7,7,9,,,,,,,,,,,5to9,1,,,,,,,,,,,,,,,,,1,,,1to2month,4,,4,,5,,5,,4,,5,,5,,3,,4,,4,,female,college,morethan20,V2A,no,no,liberal,3,2,65plus,
ON,410344003,,English10772,10772,y,hco_thankyou.php,,05/03/2014,3:03:52,3:14:59,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,,English,164,12345,6,2,6,8,3,1,1,3,1,4,2,1,2,2,1,7,5,9,9,2,9,10,10,1,3,8,5,5,2,9,,,,,,,,,,,none,1,1,,,,1,,,,,,,,,,,,1,,,7to11yr,4,,2,,4,,3,,4,,4,,4,,3,,5,,3,,female,HS,morethan20,l9y,no,no,dontknow,1,1,45to54,
BC,410334637,,English10773,10773,y,hco_thankyou.php,,05/03/2014,3:11:50,3:20:22,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.146 Safari/537.36",,English,165,54321,6,8,6,5,5,9,10,4,6,3,4,10,1,5,7,8,8,0,9,4,9,4,4,6,7,4,9,2,2,9,,,,,,,,,,,morethan100,,,,,,,1,,,,,,,,,,,1,,,atleast1wk,5,,3,,4,,4,,2,,5,,5,,5,,5,,3,,male,bachelors,morethan20,v8l,no,no,CPC,4,2,55to64,
BC,410299400,,English10774,10774,y,hco_thankyou.php,,05/03/2014,3:13:44,3:19:25,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:27.0) Gecko/20100101 Firefox/27.0,,English,166,12345,2,2,1,7,4,9,8,3,1,1,3,1,6,2,8,10,4,1,4,4,1,9,2,9,5,2,9,3,3,8,,,,,,,,,,,none,,,,,,,,1,,,,,,,,,,1,,,atleast1wk,5,,3,,2,,5,,4,,5,,4,,5,,5,,5,,female,graduate,morethan20,V0E,no,no,NDP,5,2,55to64,"Although I do not live near the ocean, I am very worried about potential damage that transporting oil across the ocean may have on life in the ocean and in able to eat healthy seafood."
BC,410259857,,English10775,10775,y,hco_thankyou.php,,05/03/2014,3:15:24,3:30:34,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",,English,167,54321,1,3,5,7,7,9,6,2,6,4,2,5,10,7,6,5,2,5,8,3,6,2,2,9,9,2,9,3,3,5,,,,,,,,,,,lessthan5,1,,,,,,,,,,,,,,,,,1,,,3to6yr,3,,3,,3,,5,,5,,4,,5,,5,,5,,4,,male,college,morethan20,V4A,no,no,noparty,6,2,45to54,
PR,410177378,,English10776,10776,y,hco_thankyou.php,,05/03/2014,3:15:25,3:22:39,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0,,English,168,12345,9,3,9,4,1,5,7,7,5,10,7,4,6,7,6,3,3,5,2,10,9,5,10,5,8,3,9,1,3,5,,,,,,,,,,,none,1,,,,1,,,,,,,,,,,,,1,,,atleast1wk,4,,3,,3,,4,,5,,4,,4,,5,,5,,5,,female,college,morethan20,R2R,no,yes,noresponse,3,3,45to54,
ON,410326011,,English10777,10777,y,hco_thankyou.php,,05/03/2014,3:28:09,3:40:05,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0),,English,169,54321,4,2,5,10,7,10,1,3,10,5,2,10,7,7,5,9,3,9,8,3,9,6,3,6,3,3,10,2,1,10,,,,,,,,,,,10to29,,,,,,,1,,,,,,,,,,,1,,,Never,5,,1,,2,,5,,5,,4,,4,,4,,5,,5,,male,graduate,morethan20,k4a,no,no,liberal,6,3,45to54,loved the narrowing down aspect of this survey. Shows the desire of focus on your part!
BC,410073807,,English10779,10779,y,hco_thankyou.php,,05/03/2014,3:31:46,3:42:07,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",,English,171,54321,10,6,10,7,8,9,8,8,9,3,8,5,9,2,7,2,2,10,6,2,7,5,2,5,1,3,10,4,2,5,,,,,,,,,,,30to49,1,1,,1,1,,,,1,throwing frisbee on the beach,,,,,,,,1,,,3month,5,,2,,5,,5,,5,,4,,5,,4,,5,,5,,male,college,morethan20,V1M,no,yes,noresponse,4,2,55to64,
BC,410076366,,English10778,10778,y,hco_thankyou.php,,05/03/2014,3:30:40,3:37:10,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.146 Safari/537.36",,English,170,12345,1,7,5,9,3,9,3,3,10,2,1,10,4,1,5,10,7,10,8,3,9,5,2,10,7,7,9,6,3,8,,,,,,,,,,,5to9,,1,,,,,1,,,,,,,,,,,1,,,1to2month,4,,3,,4,,4,,5,,4,,4,,5,,5,,5,,female,somepost,morethan20,v2m,no,no,dontknow,4,2,45to54,
PR,410321959,,English10780,10780,y,hco_thankyou.php,,05/03/2014,3:32:03,3:43:29,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0,,English,172,12345,7,8,7,1,7,10,4,2,1,8,1,8,5,2,10,3,5,8,9,7,9,2,2,8,6,7,8,10,7,10,,,,,,,,,,,lessthan5,1,,,,,,,,,,,,,,,,,1,,,3month,4,,5,,5,,5,,5,,5,,4,,5,,5,,5,,male,college,morethan20,S7J,yes,yes,green,5,1,55to64,
PR,410095188,,English10781,10781,y,hco_thankyou.php,,05/03/2014,3:42:47,3:50:44,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; GTB5; .NET CLR 1.1.4322; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; McAfee; .NET CLR 2.0.50727),,English,173,54321,3,3,5,10,4,1,1,3,1,6,3,7,2,2,1,5,2,5,9,3,7,4,2,5,8,3,1,7,4,7,,,,,,,,,,,none,1,,,,,,,,,,,,,,,,,1,,,3month,5,,2,,5,,3,,4,,5,,4,,4,,4,,3,,male,graduate,morethan20,T1W,no,no,noparty,5,2,55to64,
PR,410343570,,English10782,10782,y,hco_thankyou.php,,05/03/2014,3:47:49,3:54:37,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.146 Safari/537.36",,English,174,12345,6,3,6,8,3,9,1,3,5,4,2,6,2,2,9,7,7,9,9,2,9,10,7,6,3,3,5,5,2,6,,,,,,,,,,,none,,,,,,,,1,,,,,,,,,,1,,,atleast1wk,5,,3,,3,,5,,5,,4,,3,,5,,5,,5,,female,HS,morethan20,T5B,no,no,NDP,9,2,55to64,
BC,410278566,,English10783,10783,y,hco_thankyou.php,,05/03/2014,3:49:15,4:19:09,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36",,English,175,54321,6,7,6,5,6,5,10,7,10,3,3,10,1,7,10,8,3,9,9,7,9,7,7,9,4,4,5,2,8,9,,,,,,,,,,,none,,,,,,,,1,,,,,,,,,,1,,,atleast1wk,4,,5,,3,,5,,5,,4,,2,,5,,5,,5,,male,college,morethan20,V1N,yes,yes,noparty,2,2,65plus,did not like the tables especially the last one
BC,410112797,,English10784,10784,y,hco_thankyou.php,,05/03/2014,3:50:36,4:00:18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_8) AppleWebKit/534.50.2 (KHTML, like Gecko) Version/5.0.6 Safari/533.22.3",,English,176,12345,7,7,9,9,7,9,8,6,9,1,7,10,2,2,9,3,3,10,4,2,1,10,6,1,6,2,8,5,2,9,,,,,,,,,,,morethan100,1,1,,,,,,,,,,,,,,,,1,,,3month,5,,2,,5,,5,,4,,4,,4,,5,,5,,5,,male,HS,morethan20,V9P,no,,green,4,2,55to64,Good survey
BC,410018924,,English10785,10785,y,hco_thankyou.php,,05/03/2014,3:54:59,4:00:56,Mozilla/5.0 (Windows NT 6.1; rv:27.0) Gecko/20100101 Firefox/27.0,,English,177,54321,6,2,0,5,2,0,7,8,0,10,4,0,1,3,0,8,3,1,3,4,10,4,2,1,9,2,9,2,2,1,,,,,,,,,,,morethan100,,,,,,,1,,,,,,,,,,,1,,,1to2month,5,,3,,5,,5,,5,,5,,5,,5,,5,,5,,male,HS,morethan20,V8S,no,no,noparty,3,1,65plus,
BC,410070775,,English10786,10786,,hco_importanceranking_sample_all.php,,05/03/2014,3:59:53,,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0,,English,178,12345,2,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50to100,1,,,,1,1,1,,,,,,,,,,,1,,,3month,5,,5,,4,,5,,5,,5,,3,,5,,5,,5,,,,,,,,,,,,
BC,410274720,,English10787,10787,y,hco_thankyou.php,,05/03/2014,4:00:16,4:11:02,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,,English,179,54321,3,3,10,2,8,10,4,5,1,6,3,6,1,3,1,8,3,6,7,5,9,10,7,1,9,3,9,5,5,10,,,,,,,,,,,lessthan5,,,,,,,1,,,,,,,,,,,1,,,1to2month,4,,4,,3,,4,,4,,4,,4,,4,,4,,5,,male,bachelors,morethan20,V8R,no,no,noparty,4,2,65plus,
BC,410327103,,English10788,10788,,hco_importanceranking_sample_all.php,,05/03/2014,4:00:51,,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.146 Safari/537.36",,English,180,12345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lessthan5,,,,,,,1,,,,,,,,,,,1,,,atleast1wk,5,,4,,3,,5,,5,,5,,5,,5,,5,,5,,,,,,,,,,,,
BC,410346778,,English10789,10789,y,hco_thankyou.php,,05/03/2014,4:03:06,4:11:43,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",,English,181,54321,5,2,9,6,2,6,3,5,10,2,2,9,9,2,9,4,2,1,1,3,1,8,3,9,10,7,1,7,7,9,,,,,,,,,,,30to49,1,1,,1,1,,,,1,DRAGON BOAT RACING,,,,,,,,1,,,3month,4,,3,,3,,3,,3,,3,,4,,5,,5,,4,,female,bachelors,morethan20,V0H,no,yes,dontknow,3,2,55to64,
BC,410108085,,English10790,10790,y,hco_thankyou.php,,05/03/2014,4:04:56,4:16:16,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0),,English,182,12345,1,3,10,9,3,4,5,6,10,4,6,1,10,7,10,6,3,2,3,3,10,7,7,4,8,3,1,2,8,10,,,,,,,,,,,lessthan5,,,,,,,,,1,Crustation searching,,,,,,,,1,,,3month,4,,4,,2,,4,,4,,3,,3,,3,,3,,5,,male,somepost,morethan20,v1l,no,no,green,3,2,45to54,
