"","ID","Set","Choice","FoodProvision","AboriginalNeeds","NaturalProducts","CarbonStorage","CoastalProtection","CoastalLivelihoods","TourismRecreation","IconicPlacesSPecies","CleanWaters","Biodiversity"
"17225",173,3445,1,0,0,0,0,0,0,0,0,1,0
"17226",173,3446,0,0,0,0,-1,0,0,0,0,0,0
"17227",173,3446,0,0,0,0,0,-1,0,0,0,0,0
"17228",173,3446,1,0,0,0,0,0,0,-1,0,0,0
"17229",173,3446,0,0,0,0,0,0,0,0,-1,0,0
"17230",173,3446,0,0,0,0,0,0,0,0,0,-1,0
"17231",173,3447,0,0,1,0,0,0,0,0,0,0,0
"17232",173,3447,0,0,0,0,0,1,0,0,0,0,0
"17233",173,3447,0,0,0,0,0,0,1,0,0,0,0
"17234",173,3447,1,0,0,0,0,0,0,0,0,1,0
"17235",173,3447,0,0,0,0,0,0,0,0,0,0,1
"17236",173,3448,1,0,-1,0,0,0,0,0,0,0,0
"17237",173,3448,0,0,0,0,0,-1,0,0,0,0,0
"17238",173,3448,0,0,0,0,0,0,-1,0,0,0,0
"17239",173,3448,0,0,0,0,0,0,0,0,0,-1,0
"17240",173,3448,0,0,0,0,0,0,0,0,0,0,-1
"17241",173,3449,0,0,1,0,0,0,0,0,0,0,0
"17242",173,3449,0,0,0,1,0,0,0,0,0,0,0
"17243",173,3449,0,0,0,0,0,0,1,0,0,0,0
"17244",173,3449,0,0,0,0,0,0,0,1,0,0,0
"17245",173,3449,1,0,0,0,0,0,0,0,1,0,0
"17246",173,3450,0,0,-1,0,0,0,0,0,0,0,0
"17247",173,3450,1,0,0,-1,0,0,0,0,0,0,0
"17248",173,3450,0,0,0,0,0,0,-1,0,0,0,0
"17249",173,3450,0,0,0,0,0,0,0,-1,0,0,0
"17250",173,3450,0,0,0,0,0,0,0,0,-1,0,0
"17251",173,3451,1,1,0,0,0,0,0,0,0,0,0
"17252",173,3451,0,0,0,1,0,0,0,0,0,0,0
"17253",173,3451,0,0,0,0,0,1,0,0,0,0,0
"17254",173,3451,0,0,0,0,0,0,0,1,0,0,0
"17255",173,3451,0,0,0,0,0,0,0,0,0,0,1
"17256",173,3452,0,-1,0,0,0,0,0,0,0,0,0
"17257",173,3452,1,0,0,-1,0,0,0,0,0,0,0
"17258",173,3452,0,0,0,0,0,-1,0,0,0,0,0
"17259",173,3452,0,0,0,0,0,0,0,-1,0,0,0
"17260",173,3452,0,0,0,0,0,0,0,0,0,0,-1
"17261",173,3453,0,0,1,0,0,0,0,0,0,0,0
"17262",173,3453,0,0,0,1,0,0,0,0,0,0,0
"17263",173,3453,0,0,0,0,1,0,0,0,0,0,0
"17264",173,3453,0,0,0,0,0,0,0,1,0,0,0
"17265",173,3453,1,0,0,0,0,0,0,0,0,1,0
"17266",173,3454,1,0,-1,0,0,0,0,0,0,0,0
"17267",173,3454,0,0,0,-1,0,0,0,0,0,0,0
"17268",173,3454,0,0,0,0,-1,0,0,0,0,0,0
"17269",173,3454,0,0,0,0,0,0,0,-1,0,0,0
"17270",173,3454,0,0,0,0,0,0,0,0,0,-1,0
"17271",173,3455,0,1,0,0,0,0,0,0,0,0,0
"17272",173,3455,0,0,0,0,1,0,0,0,0,0,0
"17273",173,3455,0,0,0,0,0,0,1,0,0,0,0
"17274",173,3455,0,0,0,0,0,0,0,1,0,0,0
"17275",173,3455,1,0,0,0,0,0,0,0,0,0,1
"17276",173,3456,0,-1,0,0,0,0,0,0,0,0,0
"17277",173,3456,0,0,0,0,-1,0,0,0,0,0,0
"17278",173,3456,0,0,0,0,0,0,-1,0,0,0,0
"17279",173,3456,1,0,0,0,0,0,0,-1,0,0,0
"17280",173,3456,0,0,0,0,0,0,0,0,0,0,-1
"17281",173,3457,1,1,0,0,0,0,0,0,0,0,0
"17282",173,3457,0,0,1,0,0,0,0,0,0,0,0
"17283",173,3457,0,0,0,0,1,0,0,0,0,0,0
"17284",173,3457,0,0,0,0,0,1,0,0,0,0,0
"17285",173,3457,0,0,0,0,0,0,1,0,0,0,0
"17286",173,3458,0,-1,0,0,0,0,0,0,0,0,0
"17287",173,3458,1,0,-1,0,0,0,0,0,0,0,0
"17288",173,3458,0,0,0,0,-1,0,0,0,0,0,0
"17289",173,3458,0,0,0,0,0,-1,0,0,0,0,0
"17290",173,3458,0,0,0,0,0,0,-1,0,0,0,0
"17291",174,3459,0,0,0,1,0,0,0,0,0,0,0
"17292",174,3459,0,0,0,0,1,0,0,0,0,0,0
"17293",174,3459,0,0,0,0,0,1,0,0,0,0,0
"17294",174,3459,0,0,0,0,0,0,0,0,1,0,0
"17295",174,3459,1,0,0,0,0,0,0,0,0,0,1
"17296",174,3460,1,0,0,-1,0,0,0,0,0,0,0
"17297",174,3460,0,0,0,0,-1,0,0,0,0,0,0
"17298",174,3460,0,0,0,0,0,-1,0,0,0,0,0
"17299",174,3460,0,0,0,0,0,0,0,0,-1,0,0
"17300",174,3460,0,0,0,0,0,0,0,0,0,0,-1
"17301",174,3461,0,1,0,0,0,0,0,0,0,0,0
"17302",174,3461,0,0,1,0,0,0,0,0,0,0,0
"17303",174,3461,0,0,0,0,1,0,0,0,0,0,0
"17304",174,3461,1,0,0,0,0,1,0,0,0,0,0
"17305",174,3461,0,0,0,0,0,0,1,0,0,0,0
"17306",174,3462,0,-1,0,0,0,0,0,0,0,0,0
"17307",174,3462,1,0,-1,0,0,0,0,0,0,0,0
"17308",174,3462,0,0,0,0,-1,0,0,0,0,0,0
"17309",174,3462,0,0,0,0,0,-1,0,0,0,0,0
"17310",174,3462,0,0,0,0,0,0,-1,0,0,0,0
"17311",174,3463,0,0,0,1,0,0,0,0,0,0,0
"17312",174,3463,0,0,0,0,1,0,0,0,0,0,0
"17313",174,3463,1,0,0,0,0,1,0,0,0,0,0
"17314",174,3463,0,0,0,0,0,0,0,0,1,0,0
"17315",174,3463,0,0,0,0,0,0,0,0,0,0,1
"17316",174,3464,1,0,0,-1,0,0,0,0,0,0,0
"17317",174,3464,0,0,0,0,-1,0,0,0,0,0,0
"17318",174,3464,0,0,0,0,0,-1,0,0,0,0,0
"17319",174,3464,0,0,0,0,0,0,0,0,-1,0,0
"17320",174,3464,0,0,0,0,0,0,0,0,0,0,-1
"17321",174,3465,0,0,1,0,0,0,0,0,0,0,0
"17322",174,3465,0,0,0,0,0,1,0,0,0,0,0
"17323",174,3465,0,0,0,0,0,0,1,0,0,0,0
"17324",174,3465,1,0,0,0,0,0,0,0,0,1,0
"17325",174,3465,0,0,0,0,0,0,0,0,0,0,1
"17326",174,3466,1,0,-1,0,0,0,0,0,0,0,0
"17327",174,3466,0,0,0,0,0,-1,0,0,0,0,0
"17328",174,3466,0,0,0,0,0,0,-1,0,0,0,0
"17329",174,3466,0,0,0,0,0,0,0,0,0,-1,0
"17330",174,3466,0,0,0,0,0,0,0,0,0,0,-1
"17331",174,3467,0,0,1,0,0,0,0,0,0,0,0
"17332",174,3467,0,0,0,1,0,0,0,0,0,0,0
"17333",174,3467,0,0,0,0,1,0,0,0,0,0,0
"17334",174,3467,0,0,0,0,0,0,0,1,0,0,0
"17335",174,3467,1,0,0,0,0,0,0,0,0,1,0
"17336",174,3468,0,0,-1,0,0,0,0,0,0,0,0
"17337",174,3468,0,0,0,-1,0,0,0,0,0,0,0
"17338",174,3468,0,0,0,0,-1,0,0,0,0,0,0
"17339",174,3468,1,0,0,0,0,0,0,-1,0,0,0
"17340",174,3468,0,0,0,0,0,0,0,0,0,-1,0
"17341",174,3469,0,0,1,0,0,0,0,0,0,0,0
"17342",174,3469,0,0,0,1,0,0,0,0,0,0,0
"17343",174,3469,1,0,0,0,0,0,1,0,0,0,0
"17344",174,3469,0,0,0,0,0,0,0,1,0,0,0
"17345",174,3469,0,0,0,0,0,0,0,0,1,0,0
"17346",174,3470,0,0,-1,0,0,0,0,0,0,0,0
"17347",174,3470,1,0,0,-1,0,0,0,0,0,0,0
"17348",174,3470,0,0,0,0,0,0,-1,0,0,0,0
"17349",174,3470,0,0,0,0,0,0,0,-1,0,0,0
"17350",174,3470,0,0,0,0,0,0,0,0,-1,0,0
"17351",174,3471,0,1,0,0,0,0,0,0,0,0,0
"17352",174,3471,0,0,0,1,0,0,0,0,0,0,0
"17353",174,3471,1,0,0,0,0,1,0,0,0,0,0
"17354",174,3471,0,0,0,0,0,0,0,1,0,0,0
"17355",174,3471,0,0,0,0,0,0,0,0,0,0,1
"17356",174,3472,0,-1,0,0,0,0,0,0,0,0,0
"17357",174,3472,1,0,0,-1,0,0,0,0,0,0,0
"17358",174,3472,0,0,0,0,0,-1,0,0,0,0,0
"17359",174,3472,0,0,0,0,0,0,0,-1,0,0,0
"17360",174,3472,0,0,0,0,0,0,0,0,0,0,-1
"17361",174,3473,0,1,0,0,0,0,0,0,0,0,0
"17362",174,3473,0,0,1,0,0,0,0,0,0,0,0
"17363",174,3473,0,0,0,0,0,0,0,0,1,0,0
"17364",174,3473,1,0,0,0,0,0,0,0,0,1,0
"17365",174,3473,0,0,0,0,0,0,0,0,0,0,1
"17366",174,3474,0,-1,0,0,0,0,0,0,0,0,0
"17367",174,3474,1,0,-1,0,0,0,0,0,0,0,0
"17368",174,3474,0,0,0,0,0,0,0,0,-1,0,0
"17369",174,3474,0,0,0,0,0,0,0,0,0,-1,0
"17370",174,3474,0,0,0,0,0,0,0,0,0,0,-1
"17371",174,3475,0,0,0,0,1,0,0,0,0,0,0
"17372",174,3475,0,0,0,0,0,1,0,0,0,0,0
"17373",174,3475,0,0,0,0,0,0,0,1,0,0,0
"17374",174,3475,0,0,0,0,0,0,0,0,1,0,0
"17375",174,3475,1,0,0,0,0,0,0,0,0,1,0
"17376",174,3476,0,0,0,0,-1,0,0,0,0,0,0
"17377",174,3476,0,0,0,0,0,-1,0,0,0,0,0
"17378",174,3476,1,0,0,0,0,0,0,-1,0,0,0
"17379",174,3476,0,0,0,0,0,0,0,0,-1,0,0
"17380",174,3476,0,0,0,0,0,0,0,0,0,-1,0
"17381",174,3477,0,1,0,0,0,0,0,0,0,0,0
"17382",174,3477,0,0,0,0,1,0,0,0,0,0,0
"17383",174,3477,1,0,0,0,0,0,1,0,0,0,0
"17384",174,3477,0,0,0,0,0,0,0,1,0,0,0
"17385",174,3477,0,0,0,0,0,0,0,0,0,0,1
"17386",174,3478,0,-1,0,0,0,0,0,0,0,0,0
"17387",174,3478,0,0,0,0,-1,0,0,0,0,0,0
"17388",174,3478,0,0,0,0,0,0,-1,0,0,0,0
"17389",174,3478,1,0,0,0,0,0,0,-1,0,0,0
"17390",174,3478,0,0,0,0,0,0,0,0,0,0,-1
"17391",175,3479,0,1,0,0,0,0,0,0,0,0,0
"17392",175,3479,0,0,0,1,0,0,0,0,0,0,0
"17393",175,3479,0,0,0,0,0,0,1,0,0,0,0
"17394",175,3479,0,0,0,0,0,0,0,0,1,0,0
"17395",175,3479,1,0,0,0,0,0,0,0,0,1,0
"17396",175,3480,0,-1,0,0,0,0,0,0,0,0,0
"17397",175,3480,1,0,0,-1,0,0,0,0,0,0,0
"17398",175,3480,0,0,0,0,0,0,-1,0,0,0,0
"17399",175,3480,0,0,0,0,0,0,0,0,-1,0,0
"17400",175,3480,0,0,0,0,0,0,0,0,0,-1,0
"17401",175,3481,1,1,0,0,0,0,0,0,0,0,0
"17402",175,3481,0,0,0,1,0,0,0,0,0,0,0
"17403",175,3481,0,0,0,0,0,1,0,0,0,0,0
"17404",175,3481,0,0,0,0,0,0,0,1,0,0,0
"17405",175,3481,0,0,0,0,0,0,0,0,0,0,1
"17406",175,3482,0,-1,0,0,0,0,0,0,0,0,0
"17407",175,3482,1,0,0,-1,0,0,0,0,0,0,0
"17408",175,3482,0,0,0,0,0,-1,0,0,0,0,0
"17409",175,3482,0,0,0,0,0,0,0,-1,0,0,0
"17410",175,3482,0,0,0,0,0,0,0,0,0,0,-1
"17411",175,3483,1,1,0,0,0,0,0,0,0,0,0
"17412",175,3483,0,0,0,0,1,0,0,0,0,0,0
"17413",175,3483,0,0,0,0,0,0,1,0,0,0,0
"17414",175,3483,0,0,0,0,0,0,0,1,0,0,0
"17415",175,3483,0,0,0,0,0,0,0,0,0,0,1
"17416",175,3484,0,-1,0,0,0,0,0,0,0,0,0
"17417",175,3484,0,0,0,0,-1,0,0,0,0,0,0
"17418",175,3484,0,0,0,0,0,0,-1,0,0,0,0
"17419",175,3484,1,0,0,0,0,0,0,-1,0,0,0
"17420",175,3484,0,0,0,0,0,0,0,0,0,0,-1
"17421",175,3485,0,1,0,0,0,0,0,0,0,0,0
"17422",175,3485,0,0,1,0,0,0,0,0,0,0,0
"17423",175,3485,0,0,0,0,0,0,0,0,1,0,0
"17424",175,3485,1,0,0,0,0,0,0,0,0,1,0
"17425",175,3485,0,0,0,0,0,0,0,0,0,0,1
"17426",175,3486,0,-1,0,0,0,0,0,0,0,0,0
"17427",175,3486,0,0,-1,0,0,0,0,0,0,0,0
"17428",175,3486,1,0,0,0,0,0,0,0,-1,0,0
"17429",175,3486,0,0,0,0,0,0,0,0,0,-1,0
"17430",175,3486,0,0,0,0,0,0,0,0,0,0,-1
"17431",175,3487,0,1,0,0,0,0,0,0,0,0,0
"17432",175,3487,0,0,1,0,0,0,0,0,0,0,0
"17433",175,3487,0,0,0,0,1,0,0,0,0,0,0
"17434",175,3487,0,0,0,0,0,1,0,0,0,0,0
"17435",175,3487,1,0,0,0,0,0,1,0,0,0,0
"17436",175,3488,0,-1,0,0,0,0,0,0,0,0,0
"17437",175,3488,0,0,-1,0,0,0,0,0,0,0,0
"17438",175,3488,1,0,0,0,-1,0,0,0,0,0,0
"17439",175,3488,0,0,0,0,0,-1,0,0,0,0,0
"17440",175,3488,0,0,0,0,0,0,-1,0,0,0,0
"17441",175,3489,0,0,1,0,0,0,0,0,0,0,0
"17442",175,3489,0,0,0,1,0,0,0,0,0,0,0
"17443",175,3489,0,0,0,0,1,0,0,0,0,0,0
"17444",175,3489,0,0,0,0,0,0,0,1,0,0,0
"17445",175,3489,1,0,0,0,0,0,0,0,0,1,0
"17446",175,3490,0,0,-1,0,0,0,0,0,0,0,0
"17447",175,3490,1,0,0,-1,0,0,0,0,0,0,0
"17448",175,3490,0,0,0,0,-1,0,0,0,0,0,0
"17449",175,3490,0,0,0,0,0,0,0,-1,0,0,0
"17450",175,3490,0,0,0,0,0,0,0,0,0,-1,0
"17451",175,3491,0,0,1,0,0,0,0,0,0,0,0
"17452",175,3491,0,0,0,1,0,0,0,0,0,0,0
"17453",175,3491,1,0,0,0,0,0,1,0,0,0,0
"17454",175,3491,0,0,0,0,0,0,0,1,0,0,0
"17455",175,3491,0,0,0,0,0,0,0,0,1,0,0
"17456",175,3492,0,0,-1,0,0,0,0,0,0,0,0
"17457",175,3492,0,0,0,-1,0,0,0,0,0,0,0
"17458",175,3492,0,0,0,0,0,0,-1,0,0,0,0
"17459",175,3492,0,0,0,0,0,0,0,-1,0,0,0
"17460",175,3492,1,0,0,0,0,0,0,0,-1,0,0
"17461",175,3493,0,0,1,0,0,0,0,0,0,0,0
"17462",175,3493,0,0,0,0,0,1,0,0,0,0,0
"17463",175,3493,0,0,0,0,0,0,1,0,0,0,0
"17464",175,3493,1,0,0,0,0,0,0,0,0,1,0
"17465",175,3493,0,0,0,0,0,0,0,0,0,0,1
"17466",175,3494,0,0,-1,0,0,0,0,0,0,0,0
"17467",175,3494,0,0,0,0,0,-1,0,0,0,0,0
"17468",175,3494,0,0,0,0,0,0,-1,0,0,0,0
"17469",175,3494,0,0,0,0,0,0,0,0,0,-1,0
"17470",175,3494,1,0,0,0,0,0,0,0,0,0,-1
"17471",175,3495,1,1,0,0,0,0,0,0,0,0,0
"17472",175,3495,0,0,0,1,0,0,0,0,0,0,0
"17473",175,3495,0,0,0,0,0,0,1,0,0,0,0
"17474",175,3495,0,0,0,0,0,0,0,0,1,0,0
"17475",175,3495,0,0,0,0,0,0,0,0,0,1,0
"17476",175,3496,0,-1,0,0,0,0,0,0,0,0,0
"17477",175,3496,1,0,0,-1,0,0,0,0,0,0,0
"17478",175,3496,0,0,0,0,0,0,-1,0,0,0,0
"17479",175,3496,0,0,0,0,0,0,0,0,-1,0,0
"17480",175,3496,0,0,0,0,0,0,0,0,0,-1,0
"17481",175,3497,0,0,0,0,1,0,0,0,0,0,0
"17482",175,3497,0,0,0,0,0,1,0,0,0,0,0
"17483",175,3497,0,0,0,0,0,0,0,1,0,0,0
"17484",175,3497,0,0,0,0,0,0,0,0,1,0,0
"17485",175,3497,1,0,0,0,0,0,0,0,0,1,0
"17486",175,3498,0,0,0,0,-1,0,0,0,0,0,0
"17487",175,3498,0,0,0,0,0,-1,0,0,0,0,0
"17488",175,3498,0,0,0,0,0,0,0,-1,0,0,0
"17489",175,3498,1,0,0,0,0,0,0,0,-1,0,0
"17490",175,3498,0,0,0,0,0,0,0,0,0,-1,0
"17491",176,3499,0,0,0,1,0,0,0,0,0,0,0
"17492",176,3499,0,0,0,0,1,0,0,0,0,0,0
"17493",176,3499,1,0,0,0,0,1,0,0,0,0,0
"17494",176,3499,0,0,0,0,0,0,0,0,1,0,0
"17495",176,3499,0,0,0,0,0,0,0,0,0,0,1
"17496",176,3500,0,0,0,-1,0,0,0,0,0,0,0
"17497",176,3500,1,0,0,0,-1,0,0,0,0,0,0
"17498",176,3500,0,0,0,0,0,-1,0,0,0,0,0
"17499",176,3500,0,0,0,0,0,0,0,0,-1,0,0
"17500",176,3500,0,0,0,0,0,0,0,0,0,0,-1
"17501",176,3501,0,1,0,0,0,0,0,0,0,0,0
"17502",176,3501,0,0,1,0,0,0,0,0,0,0,0
"17503",176,3501,0,0,0,0,1,0,0,0,0,0,0
"17504",176,3501,1,0,0,0,0,1,0,0,0,0,0
"17505",176,3501,0,0,0,0,0,0,1,0,0,0,0
"17506",176,3502,0,-1,0,0,0,0,0,0,0,0,0
"17507",176,3502,1,0,-1,0,0,0,0,0,0,0,0
"17508",176,3502,0,0,0,0,-1,0,0,0,0,0,0
"17509",176,3502,0,0,0,0,0,-1,0,0,0,0,0
"17510",176,3502,0,0,0,0,0,0,-1,0,0,0,0
"17511",176,3503,0,0,1,0,0,0,0,0,0,0,0
"17512",176,3503,0,0,0,1,0,0,0,0,0,0,0
"17513",176,3503,0,0,0,0,0,0,1,0,0,0,0
"17514",176,3503,0,0,0,0,0,0,0,1,0,0,0
"17515",176,3503,1,0,0,0,0,0,0,0,1,0,0
"17516",176,3504,1,0,-1,0,0,0,0,0,0,0,0
"17517",176,3504,0,0,0,-1,0,0,0,0,0,0,0
"17518",176,3504,0,0,0,0,0,0,-1,0,0,0,0
"17519",176,3504,0,0,0,0,0,0,0,-1,0,0,0
"17520",176,3504,0,0,0,0,0,0,0,0,-1,0,0
"17521",176,3505,0,0,1,0,0,0,0,0,0,0,0
"17522",176,3505,0,0,0,0,0,1,0,0,0,0,0
"17523",176,3505,0,0,0,0,0,0,1,0,0,0,0
"17524",176,3505,1,0,0,0,0,0,0,0,0,1,0
"17525",176,3505,0,0,0,0,0,0,0,0,0,0,1
"17526",176,3506,1,0,-1,0,0,0,0,0,0,0,0
"17527",176,3506,0,0,0,0,0,-1,0,0,0,0,0
"17528",176,3506,0,0,0,0,0,0,-1,0,0,0,0
"17529",176,3506,0,0,0,0,0,0,0,0,0,-1,0
"17530",176,3506,0,0,0,0,0,0,0,0,0,0,-1
"17531",176,3507,0,0,1,0,0,0,0,0,0,0,0
"17532",176,3507,0,0,0,1,0,0,0,0,0,0,0
"17533",176,3507,0,0,0,0,1,0,0,0,0,0,0
"17534",176,3507,1,0,0,0,0,0,0,1,0,0,0
"17535",176,3507,0,0,0,0,0,0,0,0,0,1,0
"17536",176,3508,1,0,-1,0,0,0,0,0,0,0,0
"17537",176,3508,0,0,0,-1,0,0,0,0,0,0,0
"17538",176,3508,0,0,0,0,-1,0,0,0,0,0,0
"17539",176,3508,0,0,0,0,0,0,0,-1,0,0,0
"17540",176,3508,0,0,0,0,0,0,0,0,0,-1,0
"17541",176,3509,0,1,0,0,0,0,0,0,0,0,0
"17542",176,3509,0,0,0,1,0,0,0,0,0,0,0
"17543",176,3509,0,0,0,0,0,0,1,0,0,0,0
"17544",176,3509,1,0,0,0,0,0,0,0,1,0,0
"17545",176,3509,0,0,0,0,0,0,0,0,0,1,0
"17546",176,3510,1,-1,0,0,0,0,0,0,0,0,0
"17547",176,3510,0,0,0,-1,0,0,0,0,0,0,0
"17548",176,3510,0,0,0,0,0,0,-1,0,0,0,0
"17549",176,3510,0,0,0,0,0,0,0,0,-1,0,0
"17550",176,3510,0,0,0,0,0,0,0,0,0,-1,0
"17551",176,3511,0,0,0,1,0,0,0,0,0,0,0
"17552",176,3511,0,0,0,0,1,0,0,0,0,0,0
"17553",176,3511,1,0,0,0,0,1,0,0,0,0,0
"17554",176,3511,0,0,0,0,0,0,0,0,1,0,0
"17555",176,3511,0,0,0,0,0,0,0,0,0,0,1
"17556",176,3512,0,0,0,-1,0,0,0,0,0,0,0
"17557",176,3512,1,0,0,0,-1,0,0,0,0,0,0
"17558",176,3512,0,0,0,0,0,-1,0,0,0,0,0
"17559",176,3512,0,0,0,0,0,0,0,0,-1,0,0
"17560",176,3512,0,0,0,0,0,0,0,0,0,0,-1
"17561",176,3513,0,0,0,0,1,0,0,0,0,0,0
"17562",176,3513,0,0,0,0,0,1,0,0,0,0,0
"17563",176,3513,1,0,0,0,0,0,0,1,0,0,0
"17564",176,3513,0,0,0,0,0,0,0,0,1,0,0
"17565",176,3513,0,0,0,0,0,0,0,0,0,1,0
"17566",176,3514,1,0,0,0,-1,0,0,0,0,0,0
"17567",176,3514,0,0,0,0,0,-1,0,0,0,0,0
"17568",176,3514,0,0,0,0,0,0,0,-1,0,0,0
"17569",176,3514,0,0,0,0,0,0,0,0,-1,0,0
"17570",176,3514,0,0,0,0,0,0,0,0,0,-1,0
"17571",176,3515,0,1,0,0,0,0,0,0,0,0,0
"17572",176,3515,0,0,1,0,0,0,0,0,0,0,0
"17573",176,3515,1,0,0,0,0,0,0,0,1,0,0
"17574",176,3515,0,0,0,0,0,0,0,0,0,1,0
"17575",176,3515,0,0,0,0,0,0,0,0,0,0,1
"17576",176,3516,0,-1,0,0,0,0,0,0,0,0,0
"17577",176,3516,1,0,-1,0,0,0,0,0,0,0,0
"17578",176,3516,0,0,0,0,0,0,0,0,-1,0,0
"17579",176,3516,0,0,0,0,0,0,0,0,0,-1,0
"17580",176,3516,0,0,0,0,0,0,0,0,0,0,-1
"17581",176,3517,0,1,0,0,0,0,0,0,0,0,0
"17582",176,3517,0,0,0,0,1,0,0,0,0,0,0
"17583",176,3517,0,0,0,0,0,0,1,0,0,0,0
"17584",176,3517,1,0,0,0,0,0,0,1,0,0,0
"17585",176,3517,0,0,0,0,0,0,0,0,0,0,1
"17586",176,3518,0,-1,0,0,0,0,0,0,0,0,0
"17587",176,3518,1,0,0,0,-1,0,0,0,0,0,0
"17588",176,3518,0,0,0,0,0,0,-1,0,0,0,0
"17589",176,3518,0,0,0,0,0,0,0,-1,0,0,0
"17590",176,3518,0,0,0,0,0,0,0,0,0,0,-1
"17591",177,3519,0,1,0,0,0,0,0,0,0,0,0
"17592",177,3519,0,0,0,1,0,0,0,0,0,0,0
"17593",177,3519,1,0,0,0,0,1,0,0,0,0,0
"17594",177,3519,0,0,0,0,0,0,0,1,0,0,0
"17595",177,3519,0,0,0,0,0,0,0,0,0,0,1
"17596",177,3520,0,-1,0,0,0,0,0,0,0,0,0
"17597",177,3520,1,0,0,-1,0,0,0,0,0,0,0
"17598",177,3520,0,0,0,0,0,-1,0,0,0,0,0
"17599",177,3520,0,0,0,0,0,0,0,-1,0,0,0
"17600",177,3520,0,0,0,0,0,0,0,0,0,0,-1
"17601",177,3521,0,0,1,0,0,0,0,0,0,0,0
"17602",177,3521,0,0,0,0,0,1,0,0,0,0,0
"17603",177,3521,0,0,0,0,0,0,1,0,0,0,0
"17604",177,3521,0,0,0,0,0,0,0,0,0,1,0
"17605",177,3521,1,0,0,0,0,0,0,0,0,0,1
"17606",177,3522,1,0,-1,0,0,0,0,0,0,0,0
"17607",177,3522,0,0,0,0,0,-1,0,0,0,0,0
"17608",177,3522,0,0,0,0,0,0,-1,0,0,0,0
"17609",177,3522,0,0,0,0,0,0,0,0,0,-1,0
"17610",177,3522,0,0,0,0,0,0,0,0,0,0,-1
"17611",177,3523,0,0,1,0,0,0,0,0,0,0,0
"17612",177,3523,0,0,0,1,0,0,0,0,0,0,0
"17613",177,3523,1,0,0,0,0,0,1,0,0,0,0
"17614",177,3523,0,0,0,0,0,0,0,1,0,0,0
"17615",177,3523,0,0,0,0,0,0,0,0,1,0,0
"17616",177,3524,1,0,-1,0,0,0,0,0,0,0,0
"17617",177,3524,0,0,0,-1,0,0,0,0,0,0,0
"17618",177,3524,0,0,0,0,0,0,-1,0,0,0,0
"17619",177,3524,0,0,0,0,0,0,0,-1,0,0,0
"17620",177,3524,0,0,0,0,0,0,0,0,-1,0,0
"17621",177,3525,1,1,0,0,0,0,0,0,0,0,0
"17622",177,3525,0,0,0,1,0,0,0,0,0,0,0
"17623",177,3525,0,0,0,0,0,0,1,0,0,0,0
"17624",177,3525,0,0,0,0,0,0,0,0,1,0,0
"17625",177,3525,0,0,0,0,0,0,0,0,0,1,0
"17626",177,3526,0,-1,0,0,0,0,0,0,0,0,0
"17627",177,3526,0,0,0,-1,0,0,0,0,0,0,0
"17628",177,3526,0,0,0,0,0,0,-1,0,0,0,0
"17629",177,3526,1,0,0,0,0,0,0,0,-1,0,0
"17630",177,3526,0,0,0,0,0,0,0,0,0,-1,0
"17631",177,3527,1,1,0,0,0,0,0,0,0,0,0
"17632",177,3527,0,0,0,0,1,0,0,0,0,0,0
"17633",177,3527,0,0,0,0,0,0,1,0,0,0,0
"17634",177,3527,0,0,0,0,0,0,0,1,0,0,0
"17635",177,3527,0,0,0,0,0,0,0,0,0,0,1
"17636",177,3528,0,-1,0,0,0,0,0,0,0,0,0
"17637",177,3528,0,0,0,0,-1,0,0,0,0,0,0
"17638",177,3528,0,0,0,0,0,0,-1,0,0,0,0
"17639",177,3528,1,0,0,0,0,0,0,-1,0,0,0
"17640",177,3528,0,0,0,0,0,0,0,0,0,0,-1
"17641",177,3529,1,1,0,0,0,0,0,0,0,0,0
"17642",177,3529,0,0,1,0,0,0,0,0,0,0,0
"17643",177,3529,0,0,0,0,1,0,0,0,0,0,0
"17644",177,3529,0,0,0,0,0,1,0,0,0,0,0
"17645",177,3529,0,0,0,0,0,0,1,0,0,0,0
"17646",177,3530,0,-1,0,0,0,0,0,0,0,0,0
"17647",177,3530,1,0,-1,0,0,0,0,0,0,0,0
"17648",177,3530,0,0,0,0,-1,0,0,0,0,0,0
"17649",177,3530,0,0,0,0,0,-1,0,0,0,0,0
"17650",177,3530,0,0,0,0,0,0,-1,0,0,0,0
"17651",177,3531,0,0,0,0,1,0,0,0,0,0,0
"17652",177,3531,0,0,0,0,0,1,0,0,0,0,0
"17653",177,3531,0,0,0,0,0,0,0,1,0,0,0
"17654",177,3531,0,0,0,0,0,0,0,0,1,0,0
"17655",177,3531,1,0,0,0,0,0,0,0,0,1,0
"17656",177,3532,0,0,0,0,-1,0,0,0,0,0,0
"17657",177,3532,0,0,0,0,0,-1,0,0,0,0,0
"17658",177,3532,1,0,0,0,0,0,0,-1,0,0,0
"17659",177,3532,0,0,0,0,0,0,0,0,-1,0,0
"17660",177,3532,0,0,0,0,0,0,0,0,0,-1,0
"17661",177,3533,1,1,0,0,0,0,0,0,0,0,0
"17662",177,3533,0,0,1,0,0,0,0,0,0,0,0
"17663",177,3533,0,0,0,0,0,0,0,0,1,0,0
"17664",177,3533,0,0,0,0,0,0,0,0,0,1,0
"17665",177,3533,0,0,0,0,0,0,0,0,0,0,1
