sample,subsid,pid,name,id,completed,user_last_section,ip,date,time_in,time_out,user_browser,user_setid_dce1,user_language,user_combo,IMP_Order,DCE_pg1,DCE_least1,DCE_most1,DCE_pg2,DCE_least2,DCE_most2,DCE_pg3,DCE_least3,DCE_most3,DCE_pg4,DCE_least4,DCE_most4,DCE_pg5,DCE_least5,DCE_most5,DCE_pg6,DCE_least6,DCE_most6,DCE_pg7,DCE_least7,DCE_most7,DCE_pg8,DCE_least8,DCE_most8,DCE_pg9,DCE_least9,DCE_most9,DCE_pg10,DCE_least10,DCE_most10,DCEclick_1,DCEclick_2,DCEclick_3,DCEclick_4,DCEclick_5,DCEclick_6,DCEclick_7,DCEclick_8,DCEclick_9,DCEclick_10,ocean_days,rec_swim,rec_boat,rec_surf,rec_scuba,rec_powerboat,rec_recfish,rec_sightsee,rec_none,rec_other,rec_specify,jobs_comfish,jobs_aquaculture,jobs_firstnations,jobs_tourism,jobs_transport,jobs_port,jobs_govt,jobs_none,jobs_other,jobs_specify,seafood_eat,foodprovision_general,foodprovision_xx,aboriginalneeds_general,aboriginalneeds_xx,nonfood_general,nonfood_xx,carbonstorage_general,carbonstorage_xx,coastalprotection_general,coastalprotection_xx,coastallivelihood_general,coastallivelihood_xx,tourismrec_general,tourismrec_xx,icons_general,icons_xx,cleanwater_general,cleanwater_xx,biodiversity_general,biodiversity_xx,demoone_gender,demoone_education,demotwo_livedCanada,demotwo_fsa,envr_org,envr_protest,political_party,demothree_income,demothree_householdsize,demothree_age,comments
BC,410320872,,English151,151,y,hco_thankyou.php,,05/03/2014,19:05:24,19:12:46,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,,English,2136,54321,5,2,9,1,3,1,10,10,1,8,3,1,4,2,1,9,2,9,2,2,1,6,2,6,3,3,4,7,7,9,,,,,,,,,,,10to29,,,,,1,,1,,,,,,,,,,,1,,,atleast1wk,5,,3,,4,,5,,5,,5,,5,,5,,5,,5,,female,HS,morethan20,V7G,no,no,CPC,6,2,55to64,
BC,410322675,,English152,152,,hco_intro.php,,05/03/2014,19:05:43,,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; FunWebProducts; .NET4.0C; AskTbAD2/5.15.23.42081; Zune 4.7; OfficeLiveConnector.1.3; OfficeLivePatch.0.0),,English,2137,12345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BC,410203649,,English153,153,y,hco_thankyou.php,,05/03/2014,19:08:08,19:16:36,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0,,English,2138,54321,8,3,6,4,2,6,5,10,6,9,3,7,10,10,6,3,3,10,2,10,1,7,8,7,6,3,6,1,3,1,,,,,,,,,,,10to29,1,,1,,,,,,,,,,,,,,,1,,,3month,5,,3,,2,,4,,4,,5,,4,,4,,5,,5,,male,graduate,morethan20,V4K,no,no,dontknow,5,2,65plus,
BC,410174003,,English154,154,y,hco_thankyou.php,,05/03/2014,19:08:57,19:19:06,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.146 Safari/537.36",,English,2139,12345,8,3,9,5,2,6,9,3,4,7,5,9,6,2,6,10,7,1,4,2,6,2,2,1,1,3,1,3,3,8,,,,,,,,,,,lessthan5,,,,,,,,1,,,,,,,,,,1,,,atleast1wk,5,,4,,5,,5,,5,,5,,5,,5,,5,,5,,female,HS,morethan20,v4c,no,no,dontknow,2,2,55to64,
BC,410027226,,English155,155,y,hco_thankyou.php,,05/03/2014,19:11:12,19:17:19,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; Touch; rv:11.0) like Gecko,,English,2140,54321,6,3,6,4,2,4,9,3,9,7,7,9,5,2,9,8,3,9,3,3,4,2,2,9,1,3,10,10,7,4,,,,,,,,,,,5to9,,,,,,,,1,,,,,,,,,,1,,,1to2month,5,,5,,3,,5,,5,,,,5,,5,,5,,5,,male,somepost,morethan20,V7C,no,no,green,3,1,55to64,
BC,410066729,,English156,156,y,hco_thankyou.php,,05/03/2014,19:12:29,19:20:05,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729),,English,2141,12345,9,2,9,10,7,10,7,7,9,6,2,8,3,3,10,8,3,9,5,2,9,2,2,9,1,3,10,4,2,5,,,,,,,,,,,morethan100,1,1,,,,,,,,,,,,,,,,1,,,atleast1wk,5,,3,,2,,4,,5,,3,,4,,5,,5,,5,,female,graduate,morethan20,v6z,no,yes,green,9,2,25to34,
BC,410277243,,English157,157,y,hco_thankyou.php,,05/03/2014,19:13:21,19:21:50,"Mozilla/5.0 (iPad; CPU OS 7_0_6 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11B651 Safari/9537.53",,English,2142,54321,10,7,1,6,2,6,9,4,7,7,4,8,8,3,1,3,4,8,2,2,1,5,2,6,1,3,1,4,4,6,,,,,,,,,,,50to100,1,1,1,1,1,,1,,,,,,,1,1,1,,,,,atleast1wk,5,,4,,4,,4,,4,,4,,4,,4,,5,,5,,male,college,morethan20,V3e,no,no,CPC,5,2,55to64,
BC,410298430,,English158,158,y,hco_thankyou.php,,05/03/2014,19:14:24,19:24:15,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0),,English,2143,12345,4,2,5,10,7,1,5,2,9,7,7,9,1,3,5,3,3,5,2,2,9,8,3,6,9,2,9,6,3,6,,,,,,,,,,,5to9,,1,,,1,,1,,,,,,,,,,,1,,,atleast1wk,4,,3,,4,,5,,5,,5,,4,,5,,5,,5,,female,bachelors,11to20,v6y,no,no,CPC,5,,25to34,
BC,410187002,,English159,159,y,hco_thankyou.php,,05/03/2014,19:14:26,19:23:59,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko,,English,2144,54321,9,7,9,2,2,10,3,3,5,1,7,10,6,7,6,8,3,9,5,2,10,4,2,4,7,7,4,10,7,4,,,,,,,checked,,,,morethan100,1,,,,,,1,,1,hiking along the ocean shores,,,,,,,,1,,,1to2month,5,,4,,4,,5,,5,,5,,5,,5,,5,,5,,male,graduate,morethan20,V7E,no,yes,green,9,2,65plus,
BC,410131117,,English160,160,,hco_importanceranking_sample_all.php,,05/03/2014,19:14:48,,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0),,English,2145,12345,8,6,8,4,6,4,3,3,0,1,7,10,2,10,2,7,7,4,5,6,9,,,,,,,,,,,,,,,,,checked,checked,checked,lessthan5,,,,,,,,,,Hiking,,,,,,,,1,,,1to2month,4,,4,,3,,5,,3,,4,,2,,4,,5,,4,,,,,,,,,,,,
BC,410140637,,English161,161,y,hco_thankyou.php,,05/03/2014,19:15:00,19:21:46,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.146 Safari/537.36",,English,2146,54321,10,7,10,9,2,9,1,7,10,4,2,4,5,2,10,2,2,8,7,5,9,8,6,9,3,3,10,6,2,8,,,,,,,,,,,10to29,,,,,,,,1,,,,,,,,,,1,,,7to11yr,3,,1,,4,,3,,4,,2,,2,,4,,4,,4,,male,HS,morethan20,v9l,no,no,CPC,4,2,55to64,"build the pipeline and refinery now, they are the safest way to move oil, for desperately needed jobs and provincial income"
BC,410326940,,English162,162,y,hco_thankyou.php,,05/03/2014,19:15:02,19:20:56,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0,,English,2147,12345,6,7,8,7,7,9,4,2,1,3,10,4,10,7,1,5,2,9,2,2,9,1,7,1,8,8,9,9,7,9,,,,,,,,,,,lessthan5,,,,,,,,1,,,,,,,,,,1,,,1to2month,4,,3,,4,,4,,3,,3,,2,,5,,4,,3,,male,graduate,morethan20,v3b,no,no,CPC,9,2,55to64,
BC,410295122,,English163,163,y,hco_thankyou.php,,05/03/2014,19:15:07,19:19:52,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.146 Safari/537.36",,English,2148,54321,7,8,9,6,2,6,8,6,9,10,10,7,4,2,5,2,2,9,1,7,5,3,8,5,9,2,9,5,2,5,,,,,,,,,,,10to29,,,,,,,1,,,,,,,,,,,1,,,1to2month,3,,1,,3,,3,,5,,3,,1,,1,,5,,5,,female,bachelors,morethan20,V7E,yes,no,noparty,4,2,25to34,
BC,410320180,,English164,164,y,hco_thankyou.php,,05/03/2014,19:15:20,19:28:05,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,,English,2149,12345,9,2,9,8,3,9,3,3,5,7,7,9,2,2,9,4,2,5,5,2,9,6,7,6,1,7,5,10,7,1,,,,,,,,,,,50to100,,,,,,,1,,1,walking the beach,,,,,,,1,,,,1to2month,4,,2,,3,,5,,5,,4,,4,,5,,5,,5,,male,somepost,morethan20,v9c,no,dontknow,dontknow,4,1,55to64,
BC,410048352,,English165,165,y,hco_thankyou.php,,05/03/2014,19:15:56,19:20:38,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/6.0),,English,2150,54321,9,2,0,10,4,7,7,7,9,6,2,6,3,3,4,8,8,9,5,2,9,2,2,9,1,3,5,4,2,6,,,,,,checked,,,,,lessthan5,,,,,,,,1,,,,,,,,,,1,,,1to2yr,,,1,,4,,3,,5,,5,,5,,4,,4,,4,,male,college,morethan20,v4e,no,no,CPC,5,2,55to64,
BC,410332411,,English166,166,y,hco_thankyou.php,,05/03/2014,19:17:24,19:25:45,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",,English,2151,12345,10,4,6,6,7,6,9,4,9,7,4,9,8,8,9,3,4,10,2,8,9,5,5,6,1,7,10,4,4,6,,,,,,,,,,,10to29,,,,,,1,1,,,,,,,,1,,,,,,7to11yr,5,,5,,4,,3,,5,,5,,4,,4,,5,,5,,male,college,morethan20,V0J,no,no,NDP,4,2,65plus,
BC,410099644,,English167,167,y,hco_thankyou.php,,05/03/2014,19:19:04,19:24:52,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko,,English,2152,54321,4,6,1,10,6,10,5,6,9,7,7,9,1,3,10,3,3,10,2,2,9,8,3,9,9,3,9,6,3,8,,,,,,,,,,,lessthan5,1,,,,1,,,,,,,,,,,,,1,,,3to6yr,4,,4,,3,,4,,3,,3,,3,,3,,5,,4,,female,HS,morethan20,v2x,no,no,dontknow,2,3,25to34,
BC,410342995,,English168,168,,hco_demointro.php,,05/03/2014,19:21:07,,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.146 Safari/537.36",,English,2153,12345,9,3,9,2,1,9,3,3,4,1,3,10,6,3,8,8,3,9,5,2,9,4,1,4,7,7,9,10,1,4,,,,,,,,,,,lessthan5,,,,,,,1,,,,,,,,,,,1,,,Never,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,,,,,,,,,,,
BC,410323547,,English169,169,,hco_importanceranking_sample_all.php,,05/03/2014,19:23:19,,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.146 Safari/537.36",,English,2154,54321,8,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,checked,,checked,,,,,,,,morethan100,1,,,,1,1,,,1,walking on the beach,,,,,,,,1,,,3month,5,,3,,5,,5,,5,,5,,5,,5,,5,,5,,,,,,,,,,,,
BC,410108460,,English170,170,y,hco_thankyou.php,,05/03/2014,19:23:27,19:29:46,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0,,English,2155,12345,10,7,10,9,3,9,1,3,10,4,2,5,5,2,5,2,2,10,7,7,5,8,3,9,3,3,5,6,3,6,,,,,,,,,,,50to100,,,,,,1,1,,1,walking the seashore,,,,,,,,1,,,atleast1wk,5,,4,,1,,5,,5,,5,,5,,5,,5,,5,,male,college,morethan20,V0J,yes,yes,NDP,9,2,65plus,"One of the biggest threats to our Pacific salmon are the open net fish farms. They pollute the water, destroy biodiversity, use natural resources for artificial stocks and spread both sea lice and disease."
BC,410035764,,English171,171,y,hco_thankyou.php,,05/03/2014,19:25:20,19:39:41,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,,English,2156,54321,6,2,6,7,5,9,4,2,6,3,5,10,10,7,10,5,2,9,2,2,9,1,7,10,8,8,9,9,2,9,,,,,,,,,,,30to49,,,,,1,1,,,,,,,,,,,,1,,,1to2month,4,,1,,4,,4,,4,,4,,4,,4,,4,,4,,male,college,morethan20,v8x,no,no,noparty,7,3,45to54,
BC,410222541,,English172,172,y,hco_thankyou.php,,05/03/2014,19:26:39,19:32:47,Mozilla/5.0 (Windows NT 6.1; rv:26.0) Gecko/20100101 Firefox/26.0,,English,2157,12345,7,7,9,6,7,6,8,3,1,10,7,10,4,2,4,2,2,10,1,7,5,3,3,8,9,3,4,5,2,5,,,,,,,,,,,30to49,1,1,,,,,,,,,,,,,,,,1,,,3month,5,,4,,3,,5,,5,,5,,4,,5,,5,,5,,female,bachelors,morethan20,v6h,no,no,noresponse,3,1,25to34,
BC,410189260,,English173,173,y,hco_thankyou.php,,05/03/2014,19:32:09,19:40:23,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.74.9 (KHTML, like Gecko) Version/7.0.2 Safari/537.74.9",,English,2158,54321,9,2,7,8,3,8,3,3,8,7,4,9,2,2,9,4,2,5,5,2,9,6,3,8,1,3,5,10,4,10,,,,,,,,checked,,,morethan100,,,,,,,,,1,walking on the seawall,,,,,,,,1,,,1to2month,3,,2,,2,,4,,5,,4,,3,,5,,5,,5,,male,bachelors,morethan20,v9k,yes,no,liberal,9,2,65plus,
BC,410319861,,English174,174,y,hco_thankyou.php,,05/03/2014,19:32:35,19:41:19,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0; yie9),,English,2159,12345,9,3,9,10,6,1,7,7,9,6,3,8,3,3,8,8,3,9,5,6,9,2,2,9,1,3,1,4,2,1,,,,,,,,,,,10to29,1,,,,,,1,,,,,,,,,,,1,,,atleast1wk,4,,3,,1,,4,,5,,5,,5,,5,,5,,5,,male,bachelors,morethan20,v7c,no,dontknow,green,5,2,55to64,
BC,410327882,,English175,175,y,hco_thankyou.php,,05/03/2014,19:36:37,19:47:22,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0; BOIE9;ENUS),,English,2160,54321,10,4,1,6,2,6,9,2,9,7,4,9,8,3,1,3,4,5,2,2,1,5,2,9,1,3,1,4,2,1,,,,,,,,,,,30to49,,1,,,,,,,,,,,,,,,,1,,,atleast1wk,5,,4,,4,,5,,5,,5,,5,,5,,5,,5,,male,graduate,morethan20,V9K,no,no,CPC,9,2,65plus,
BC,410279832,,English176,176,y,hco_thankyou.php,,05/03/2014,19:36:46,19:45:01,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.3; Trident/7.0; Touch; .NET4.0E; .NET4.0C; Tablet PC 2.0; .NET CLR 3.5.30729; .NET CLR 2.0.50727; .NET CLR 3.0.30729; McAfee),,English,2161,12345,4,4,1,10,4,1,5,10,9,7,4,9,1,3,1,3,4,5,2,10,9,8,3,9,9,4,9,6,3,6,,,,,,,,,,,morethan100,1,1,1,,1,,,,1,tubing,,,,,,,,1,,,3month,4,,4,,3,,3,,3,,4,,4,,4,,4,,3,,male,graduate,morethan20,v3h,no,no,CPC,5,4,45to54,
BC,410338887,,English177,177,y,hco_thankyou.php,,05/03/2014,19:39:18,19:46:06,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.146 Safari/537.36",,English,2162,54321,9,7,9,2,8,9,3,8,4,1,7,1,6,7,3,8,8,1,5,10,9,7,7,9,10,7,1,4,6,1,,,,,,,,,,,lessthan5,,,,,,,,1,,,,,,,,,,1,,,atleast1wk,4,,3,,3,,3,,4,,3,,3,,3,,4,,3,,female,bachelors,morethan20,v3w,no,no,noparty,4,2,45to54,
BC,410130607,,English178,178,y,hco_thankyou.php,,05/03/2014,19:41:00,19:47:47,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.146 Safari/537.36",,English,2163,12345,8,3,9,5,2,9,9,3,9,6,2,8,1,3,5,4,2,4,7,7,9,10,1,4,3,3,5,2,2,9,,,,,,,,,checked,,10to29,1,,,,,,,,,,,,,,,,,1,,,1to2month,5,,3,,4,,5,,5,,4,,4,,5,,5,,5,,female,HS,morethan20,v0x,no,no,noresponse,9,2,65plus,
BC,410213149,,English179,179,y,hco_thankyou.php,,05/03/2014,19:45:55,19:55:25,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.146 Safari/537.36",,English,2164,54321,8,3,9,3,3,4,7,7,9,9,3,4,6,7,3,5,6,9,2,8,9,1,3,10,4,1,4,10,6,4,,,,,,,,,,,30to49,,,,,1,,1,,,,,,,,,,,1,,,atleast1wk,4,,4,,3,,5,,5,,5,,5,,5,,5,,5,,male,somepost,11to20,v3h,no,no,green,4,2,25to34,
BC,410176580,,English180,180,y,hco_thankyou.php,,05/03/2014,19:46:43,0:28:43,Mozilla/5.0 (Windows NT 6.1; rv:27.0) Gecko/20100101 Firefox/27.0,,English,2165,12345,3,3,4,9,3,9,1,3,1,4,2,4,6,3,6,10,7,4,7,7,9,5,2,9,8,3,9,2,2,9,,,,,,,,,,,10to29,1,1,,1,1,,1,,,,,,,,,,,1,,,3month,4,,4,,3,,4,,5,,4,,5,,5,,5,,5,,female,graduate,morethan20,T1J,yes,yes,dontknow,4,1,35to44,
BC,410293417,,English181,181,y,hco_thankyou.php,,05/03/2014,19:51:45,22:51:20,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:27.0) Gecko/20100101 Firefox/27.0,,English,2166,54321,10,7,10,8,3,6,1,7,10,3,8,10,7,7,4,5,5,10,4,2,4,6,7,6,9,7,4,2,8,0,,,,,,,,,,,5to9,,,,,,,,1,,,,,,,,,,1,,,3month,4,,4,,4,,5,,5,,5,,4,,5,,5,,5,,male,graduate,morethan20,v8r,yes,yes,green,3,2,65plus,
BC,410315344,,English182,182,y,hco_thankyou.php,,05/03/2014,19:52:31,20:05:41,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0; BOIE9;ENCA),,English,2167,12345,10,10,7,9,2,9,8,3,9,2,2,9,1,3,1,5,2,9,4,2,5,7,4,9,3,3,5,6,2,8,,,,,,,,,,,lessthan5,,,,,1,,1,,,,,,,,,,,1,,,1to2month,4,,2,,2,,4,,4,,4,,4,,4,,4,,4,,male,college,morethan20,V2A,no,no,liberal,4,2,65plus,
BC,410228244,,English183,183,y,hco_thankyou.php,,05/03/2014,19:52:40,20:03:46,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0,,English,2168,54321,10,7,10,4,2,1,7,8,4,6,2,6,2,2,1,3,3,4,9,2,4,8,3,1,1,3,1,5,2,10,,,,,,,,,,,50to100,,1,,,,,1,,,,,,,,,,,1,,,atleast1wk,5,,2,,3,,5,,5,,4,,4,,5,,5,,5,,male,graduate,morethan20,v5w,no,yes,dontknow,5,3,45to54,
BC,410130741,,English184,184,y,hco_thankyou.php,,05/03/2014,19:52:55,20:09:08,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,,English,2169,12345,1,3,10,4,2,1,6,3,6,10,7,10,3,3,10,8,3,9,7,7,9,2,8,9,9,7,9,5,2,9,,,,,,,,,,,10to29,,,,,,,,1,,,,,,,,,,1,,,1to2month,5,,4,,4,,5,,5,,5,,4,,5,,5,,5,,male,college,morethan20,V9Z,dontknow,no,liberal,4,2,65plus,I was interesting
BC,410129544,,English185,185,y,hco_thankyou.php,,05/03/2014,19:55:02,20:00:39,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.146 Safari/537.36",,English,2170,54321,10,6,10,2,2,9,1,1,10,5,2,9,4,2,4,9,2,9,3,3,10,8,3,9,6,2,8,7,7,9,,,,,,,,,,,lessthan5,,,,,,,1,,,,,,,,,,,1,,,1to2yr,3,,1,,4,,5,,5,,3,,4,,5,,5,,5,,female,college,morethan20,V2E,no,no,noparty,4,2,25to34,
BC,410333225,,English186,186,y,hco_thankyou.php,,05/03/2014,19:56:48,20:12:15,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_0_6 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11B651 Safari/9537.53",,English,2171,12345,1,1,10,4,2,4,8,1,8,5,2,10,7,7,8,2,2,10,6,2,3,3,3,10,9,2,9,10,7,10,,,,,,,,,,,lessthan5,,,,,,,,1,,,,,,,,,,1,,,7to11yr,3,,1,,3,,5,,5,,3,,3,,5,,5,,5,,female,college,morethan20,V2B,no,no,noresponse,5,2,55to64,
BC,410003152,,English187,187,y,hco_thankyou.php,,05/03/2014,20:00:21,20:06:41,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko,,English,2172,54321,2,2,8,3,3,5,9,2,7,1,3,7,4,2,5,5,2,9,6,2,7,10,1,7,7,4,7,8,3,9,,,,,,,,,,,5to9,,,,,,1,,,,,,,,,,,,1,,,1to2yr,5,,4,,5,,5,,5,,5,,5,,5,,5,,5,,female,HS,morethan20,V7J,yes,no,CPC,6,2,55to64,
BC,410017318,,English188,188,y,hco_thankyou.php,,05/03/2014,20:01:04,20:05:57,"Mozilla/5.0 (Linux; Android 4.1.1; GT-P5113 Build/JRO03C) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Safari/535.19",,English,2173,12345,4,2,5,5,2,5,7,8,9,3,8,5,6,2,6,1,10,5,8,8,9,10,4,6,9,2,9,2,2,9,,,,,,,,,,,dontknow,1,,,,1,1,,,,,,,,,,,,1,,,atleast1wk,4,,3,,3,,4,,4,,4,,4,,4,,4,,4,,female,somepost,,v3s,yes,dontknow,dontknow,9,2,25to34,
BC,410108150,,English189,189,y,hco_thankyou.php,,05/03/2014,20:02:26,20:10:02,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,,English,2174,54321,8,3,6,3,3,5,7,7,5,9,3,2,6,7,6,5,10,5,2,8,2,1,3,5,4,4,6,10,7,6,,,,,,,,,,,30to49,,,,,,,1,,,,,,,,,,,1,,,7to11yr,4,,5,,3,,4,,5,,3,,4,,5,,5,,5,,male,somepost,morethan20,V9A,no,no,liberal,5,2,65plus,
BC,410179359,,English190,190,y,hco_thankyou.php,,05/03/2014,20:02:55,20:17:21,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0,,English,2175,12345,3,3,5,9,7,9,1,7,1,4,4,1,6,3,6,10,7,6,7,8,9,5,2,6,8,3,6,2,8,1,checked,,,checked,checked,,checked,checked,,checked,none,,,,,,,,1,,,,,,,,,,1,,,3month,5,,3,,3,,5,,5,,4,,4,,5,,5,,5,,female,bachelors,morethan20,V3N,no,no,liberal,4,2,55to64,Very interesting topics.
BC,410323811,,English191,191,y,hco_thankyou.php,,05/03/2014,20:04:11,20:11:12,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:27.0) Gecko/20100101 Firefox/27.0,,English,2176,54321,10,7,1,8,3,9,1,3,1,3,3,10,7,7,9,5,2,9,4,2,1,6,7,2,9,3,9,2,2,9,,,,,,,,,,checked,morethan100,,,,,,,,1,,,,,,,,,,1,,,atleast1wk,5,,4,,3,,5,,4,,4,,4,,5,,5,,5,,male,graduate,morethan20,V8M,yes,no,green,9,3,65plus,
BC,410207218,,English192,192,y,hco_thankyou.php,,05/03/2014,20:05:26,20:11:05,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0),,English,2177,12345,10,4,0,9,2,7,8,6,3,2,9,1,1,3,7,5,2,6,4,2,1,7,4,7,3,4,5,6,2,6,,,,,,,,,,,none,,,,,,,,1,,,,,,,,,,1,,,1to2yr,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,male,college,morethan20,V5J,no,no,CPC,9,,55to64,
BC,410235300,,English193,193,,hco_instructions.php,,05/03/2014,20:08:04,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.146 Safari/537.36",,English,2178,54321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,morethan100,,,,,,,1,,,,,,,,,,,1,,,1to2yr,4,,4,,2,,4,,5,,4,,4,,5,,5,,4,,,,,,,,,,,,
BC,410138366,,English194,194,y,hco_thankyou.php,,05/03/2014,20:08:28,20:17:17,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/6.0; MAARJS),,English,2179,12345,1,3,1,4,4,1,6,3,6,10,4,1,3,3,5,8,3,9,7,4,9,2,10,9,9,4,9,5,10,5,,,,,,,,,,,10to29,1,,,,1,,,,,,,,,,,,,1,,,atleast1wk,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,male,college,morethan20,V3R,no,no,CPC,5,3,65plus,"Seafood is very important for one's diet. Also, natural resources such as oil and gas are a necessary asset that needs to be utilized in maintaining federal and provincial budgets."
BC,410296742,,English195,195,y,hco_thankyou.php,,05/03/2014,20:09:26,20:13:41,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.74.9 (KHTML, like Gecko) Version/7.0.2 Safari/537.74.9",,English,2180,54321,10,7,1,2,2,9,1,7,5,5,2,9,4,2,1,9,2,9,3,3,5,8,6,9,6,2,8,7,7,9,,,,,,,,,,,morethan100,,,,,,,1,,,,,,,,,,,1,,,1to2month,4,,3,,3,,3,,5,,4,,4,,4,,5,,5,,male,graduate,2to5,v6e,no,no,noparty,5,,25to34,
BC,410320811,,English196,196,y,hco_thankyou.php,,05/03/2014,20:10:53,20:18:33,"Mozilla/5.0 (iPad; CPU OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25",,English,2181,12345,1,3,1,4,4,1,8,3,9,5,2,6,7,4,9,2,2,1,6,3,6,3,3,5,9,3,9,10,4,1,,,,,,,,,,,10to29,,,,,,,,,,Walking seawall,,,,,,,,1,,,1to2month,5,,1,,5,,4,,4,,5,,4,,4,,5,,4,,female,HS,morethan20,V7p,no,no,noresponse,5,2,55to64,Answering was a bit confusing for me. I would want to do again!
